,pred
2643,266768.19762972643
2644,127384.48595637093
2645,128888.12614344832
2646,285642.13678380614
2647,228616.64886876024
2648,129823.12237930934
2649,110564.16099592083
2650,111137.26428040474
2651,247540.6275037609
2652,296622.2380214646
2653,331999.1175030168
2654,218444.4390289514
2655,184615.90960797315
2656,198744.92169053538
2657,142849.52947611612
2658,167388.16952770925
2659,262695.1839019282
2660,282093.8916008639
2661,221080.74781930997
2662,174203.06064226135
2663,161392.84789381403
2664,168264.86880059075
2665,139912.75877840255
2666,129983.36828387497
2667,298094.2463426048
2668,253934.91080912252
2669,250059.98273598505
2670,198040.60757688317
2671,128120.34640761877
2672,221556.0034278233
2673,157111.074893388
2674,293966.74770205026
2675,69136.79717691365
2676,178483.60164691412
2677,209708.1297850704
2678,284200.92900831706
2679,176622.98087991434
2680,160022.60416832197
2681,170222.1851421678
2682,319441.8391978485
2683,278881.76525487605
2684,187124.11003195896
2685,136501.57596851117
2686,368983.4693919414
2687,177580.07796092244
2688,184526.89503500046
2689,158554.87741733456
2690,128819.0313735572
2691,206442.81586046002
2692,403437.20297815645
2693,87626.29960445747
2694,191148.3556517216
2695,376463.79755067296
2696,169087.94332736023
2697,239021.8772211321
2698,271452.67268390005
2699,181326.3806886462
2700,157775.86561940503
2701,247195.69425672427
2702,289868.360366474
2703,199818.9380823092
2704,221130.01438636417
2705,199662.36250335767
2706,126343.85188758057
2707,150172.27573688576
2708,278427.83223581326
2709,257599.6213143314
2710,158284.00784528823
2711,157231.96534665558
2712,150790.7703013832
2713,328409.98602616653
2714,204529.03819652917
2715,197770.09058164043
2716,163094.90275576455
2717,71998.55315052217
2718,178323.96434079637
2719,138271.53380582633
2720,137114.83312504098
2721,223408.94604097278
2722,394072.6746448466
2723,181144.7547561079
2724,268985.50855092803
2725,266563.2350915579
2726,146380.1730801289
2727,170853.02713159402
2728,202274.26070169936
2729,167532.42164566126
2730,130503.35895907822
2731,142982.94834826977
2732,145690.59490417794
2733,193247.58307102585
2734,186871.01453314573
2735,224964.75606898262
2736,281634.6023299127
2737,150631.12665386047
2738,235330.17800370845
2739,196783.37424986955
2740,212647.29495250626
2741,195010.3143759818
2742,258372.66665895193
2743,175724.9086905625
2744,170776.05563671235
2745,190354.3657512857
2746,186949.8554725472
2747,123164.45961307881
2748,129357.7787954635
2749,144213.1185604229
2750,255329.4863087024
2751,358599.5240030937
2752,148078.99939401096
2753,195163.40162235234
2754,88411.2461980886
2755,165097.61110452402
2756,177140.92807461793
2757,328190.57108408597
2758,248487.16751219655
2759,159170.32010746535
2760,156097.16772156462
2761,418443.5642326775
2762,209905.2608885469
2763,201642.49453717883
2764,276378.1981418769
2765,354772.66703066573
2766,253350.15486065703
2767,178532.67487608155
2768,145421.27385414706
2769,197510.4613489096
2770,206112.80919701562
2771,316765.20159034873
2772,293074.04459122056
2773,240792.95367427115
2774,167539.33742940944
2775,127942.82675205899
2776,309508.89952319337
2777,190882.29710075012
2778,186010.42830324644
2779,191835.76121987635
2780,138725.8687369926
2781,173985.31003235074
2782,228953.99974304202
2783,158237.26883196103
2784,239541.90896864355
2785,413106.9313927999
2786,255829.25731785686
2787,228807.90827588708
2788,150610.28238026047
2789,180732.9436905059
2790,202303.59183577631
2791,309075.7429792207
2792,180891.61237528874
2793,118416.6089325759
2794,183337.68757357108
2795,142629.7861149462
2796,200012.90240970923
2797,212106.17774672012
2798,253188.64041507698
2799,143614.91777314234
2800,197642.03339499954
2801,142541.34475475867
2802,219996.272643741
2803,324919.7400207086
2804,379284.0268973973
2805,175496.84909723958
2806,265018.3010320351
2807,170391.99749118296
2808,168489.66433420326
2809,128762.31959639718
2810,189314.6149152968
2811,202654.46834065783
2812,190733.52024403086
2813,277350.68396215426
2814,290995.7152503945
2815,241984.2854623133
2816,286264.3612067428
2817,185665.69292085056
2818,201939.2934396989
2819,264135.40434414113
2820,165295.60327008698
2821,285176.7395759388
2822,286221.41316394595
2823,196148.49224134823
2824,175852.28896367498
2825,353756.1635340208
2826,105220.04801754742
2827,177507.62043813747
2828,306098.4244524254
2829,275634.06605837
2830,155525.49503588642
2831,231025.32438096908
2832,154531.84905863687
2833,166239.20580922547
2834,180860.63198716973
2835,181801.05971930848
2836,322977.6163410784
2837,149898.5786811023
2838,201359.15199132438
2839,394385.743557981
2840,165972.2580894375
2841,152338.78913631072
2842,326440.14510062727
2843,149767.541150071
2844,314444.5207771074
2845,121187.4180652883
2846,174378.25430063007
2847,195284.83103172632
2848,280714.67901755555
2849,145877.58148824124
2850,149658.47399519995
2851,233853.04153761422
2852,243311.2001286165
2853,176647.05166336635
2854,349494.68453173066
2855,251568.94509775468
2856,195594.33711655994
2857,218190.82907309785
2858,185621.60408510154
2859,205899.332225849
2860,160741.27129290346
2861,234475.90144290615
2862,182723.89812933208
2863,184374.5143170816
2864,378590.89439173345
2865,235552.06342839895
2866,154326.5340378212
2867,410271.0148049797
2868,177560.92160273343
2869,68872.60289718033
2870,251922.503995408
2871,210674.18590411815
2872,134889.5634015323
2873,190722.07406327323
2874,214464.71696736067
2875,392169.035152626
2876,153992.84281092384
2877,182990.73103599192
2878,178608.45166283997
2879,187257.4153130952
2880,308158.1951125005
2881,289750.9225910367
2882,426428.4680959055
2883,119591.11343534105
2884,113170.48666610445
2885,269363.58766005654
2886,266634.59196117846
2887,128951.63180022452
2888,242670.41893195713
2889,193848.48941101044
2890,254604.46702607902
2891,139360.4428697416
2892,396168.37765074236
2893,192959.814809261
2894,218937.07543201314
2895,216521.04242834734
2896,267290.78501770436
2897,290899.3902738257
2898,323658.1377147931
2899,217408.9934791913
2900,187871.3360401648
2901,193471.62945114393
2902,222416.9341370654
2903,381749.27361828607
2904,184039.88182034198
2905,213163.30089624992
2906,191777.44770358858
2907,169318.0776609425
2908,207947.5268336738
2909,156240.62750537787
2910,174082.1264795961
2911,163820.65634948792
2912,246028.6437255424
2913,400796.5927595713
2914,212997.68364327977
2915,183517.4697006783
2916,190769.34385865374
2917,270794.84550275817
2918,303032.6549304643
2919,342526.2959918559
2920,243496.226189857
2921,249725.7793588331
2922,374936.30578691507
2923,200445.5895463671
2924,230627.04660632793
2925,139696.6757501572
2926,176487.55694526926
2927,203843.6288963498
2928,288014.53834694653
2929,165033.24072481453
2930,200641.2826304573
2931,128057.02375273888
2932,290920.5289892539
2933,181478.5524458906
2934,144341.18902659678
2935,196965.82967445353
2936,159364.00093563233
2937,313419.9989904387
2938,280092.5600026728
2939,167199.89683485052
2940,216228.07840858484
2941,180787.88058264652
2942,205601.82186749837
2943,413259.051696477
2944,180403.31119210736
2945,214398.4556163615
2946,127878.12210799378
2947,129710.72972047536
2948,182976.37024816708
2949,217537.05100988838
2950,185843.77190857177
2951,132213.8668062994
2952,295844.22786742315
2953,127969.82046636185
2954,129264.09997398875
2955,188968.15262367908
2956,191759.25498358623
2957,242186.1541752149
2958,188268.60406134665
2959,231827.697306155
2960,256356.60001869878
2961,229207.90009703767
2962,179887.53728713488
2963,103177.84067686845
2964,154488.29628128168
2965,238542.26713757706
2966,199316.6342738819
2967,134796.6562035432
2968,133902.11537010735
2969,267307.4872978934
2970,130097.74718542706
2971,149809.6283571479
2972,186768.13315146297
2973,115797.64506054483
2974,199877.20586057263
2975,204528.90277578132
2976,214547.4529880561
2977,179807.7235105812
2978,172835.39047841018
2979,242624.57534503023
2980,242188.91347412107
2981,301061.0514357539
2982,136123.86027814265
2983,299216.863788794
2984,177480.35616702144
2985,81310.89382040969
2986,184298.0477360497
2987,184925.3054030205
2988,112000.8801403405
2989,180270.926835363
2990,304826.5362246402
2991,183504.3096455979
2992,139891.9815507148
2993,166448.54665263812
2994,259789.2663275552
2995,139321.5467679691
2996,190595.9640597193
2997,385890.37261908123
2998,248201.20503740836
2999,167197.57897814902
3000,239084.2981102312
3001,225025.66797784128
3002,395966.38295636215
3003,185070.31034718588
3004,260381.18530043066
3005,177816.59556853416
3006,307987.2739529107
3007,473403.2707559959
3008,186062.06590383375
3009,179347.70519896262
3010,193967.59836930875
3011,241385.3404443031
3012,177426.47644470746
3013,145698.92558050418
3014,148290.8332521014
3015,157665.22307521713
3016,214378.51095326775
3017,120889.76896273388
3018,389324.89331397385
3019,121799.76743028131
3020,197352.58583921296
3021,324198.61998839694
3022,183400.58419784924
3023,312410.31807463133
3024,317457.3881973121
3025,346016.1586353309
3026,314124.3683708295
3027,210919.71296490525
3028,351281.51643320394
3029,301211.9391660686
3030,183284.8469664614
3031,264884.19508525927
3032,216008.93824566752
3033,146623.19505754314
3034,209837.0085467614
3035,183767.31678999454
3036,163699.46203555717
3037,187811.4616950022
3038,288522.07796253375
3039,201208.53875966195
3040,86662.07139654973
3041,157311.0588291595
3042,101575.79335263648
3043,194438.8491864856
3044,410778.21244354296
3045,206080.04904908367
3046,205550.79472126442
3047,198853.4891829678
3048,251794.46297194358
3049,176018.19226621557
3050,198489.0046129512
3051,330804.8140905456
3052,158006.9704982114
3053,264921.5377023785
3054,172656.0173918915
3055,287042.98108562647
3056,127779.97998836306
3057,187697.8869266553
3058,122176.72550146053
3059,198069.11115181405
3060,127350.7770644521
3061,283611.9084170316
3062,153208.53471247075
3063,258337.53982098555
3064,185447.9206420352
3065,149324.39091481137
3066,218729.4271705081
3067,126809.7532886606
3068,127540.1118543644
3069,129499.28716811513
3070,107650.0768662786
3071,241236.77200300957
3072,207390.7739455966
3073,183452.45586109537
3074,279067.46008846053
3075,219745.3400982972
3076,223681.48602118055
3077,323008.04299422493
3078,178234.1094646304
3079,260642.66248512804
3080,102970.89563035785
3081,177761.95749391758
3082,158770.4822125873
3083,243747.56543218176
3084,200483.9588628069
3085,212813.26499632542
3086,297353.5666863107
3087,391972.0592081757
3088,356490.47889962373
3089,145743.40878581823
3090,251040.01693490797
3091,188582.23460941087
3092,191118.13503062708
3093,124356.82572581792
3094,189712.5689915468
3095,307642.61599918595
3096,204835.19494684343
3097,247644.0942260049
3098,232742.7338824048
3099,174304.1814015908
3100,260916.70349521295
3101,288918.5666976164
3102,155690.18561560367
3103,202997.7847820535
3104,246517.63935501466
3105,216895.10905712773
3106,190865.133775605
3107,171475.37656274083
3108,207136.12583584103
3109,246694.81646304575
3110,185094.31294568055
3111,239502.01987316742
3112,173697.85828548265
3113,223504.2192792927
3114,181248.25610252246
3115,180485.4974619746
3116,336631.4900782734
3117,242158.96294869875
3118,162368.5773076706
3119,188226.40995712305
3120,181013.0084967425
3121,181625.9781014283
3122,100140.4548125539
3123,154036.71341012418
3124,193219.56893095802
3125,332337.3121110245
3126,189403.8584095003
3127,82922.42814278958
3128,165494.2814829363
3129,244987.60901778558
3130,154368.2455538603
3131,236549.89416107212
3132,317084.788323403
3133,242285.7398295299
3134,275199.3013069548
3135,164103.50110313666
3136,215581.66094270386
3137,187312.6501965445
3138,176836.1954523713
3139,146311.2652133953
3140,123424.82823047478
3141,384337.10666840157
3142,291387.94029411755
3143,123368.52345867055
3144,197787.83850471774
3145,389910.2523808751
3146,321020.58139976027
3147,339267.6991104644
3148,426525.82366921316
3149,245571.0329769503
3150,217392.82216240908
3151,159807.2872079734
3152,265237.59041771805
3153,209052.34246297312
3154,236340.3277882236
3155,237725.7154305407
3156,165420.81896679185
3157,154868.0720396312
3158,159814.40759631383
3159,235735.64926305175
3160,158316.30434111023
3161,173760.26145352767
3162,267023.59873792616
3163,201169.00034128645
3164,245036.8158721099
3165,178989.0727543463
3166,186956.59653695035
3167,68421.9785952407
3168,441476.4796452628
3169,369892.7885055467
3170,375314.4211734921
3171,194123.92143066236
3172,257397.84392144997
3173,233959.3783639909
3174,146500.92154049725
3175,158332.69352047917
3176,204918.49526370197
3177,247644.93762457918
3178,203734.36194459492
3179,144284.43417648546
3180,222527.06250982423
3181,260171.84118241435
3182,223461.2890409997
3183,391784.1638231564
3184,205312.99481798703
3185,241447.14792243092
3186,286079.24327868776
3187,133772.61741918814
3188,240698.7752801834
3189,156900.95599717635
3190,436768.0824103934
3191,370188.5712158901
3192,175351.04069794
3193,222312.84591089695
3194,209971.08294895626
3195,244785.9290223681
3196,176867.32638888338
3197,161388.94824288675
3198,107694.13216653276
3199,181516.4433157933
3200,165323.8862050656
3201,84001.05850573533
3202,183786.3226832181
3203,187007.35213393965
3204,141636.49088661975
3205,127850.33228781764
3206,196836.03072192243
3207,351466.24371121783
3208,208081.10227124736
3209,175372.77493854304
3210,184088.8112303037
3211,177893.28579541596
3212,412179.5719545239
3213,171314.63757800893
3214,215224.22329455547
3215,195626.56912940159
3216,188457.5653587877
3217,240098.20708382266
3218,114636.98602499509
3219,183433.17610479257
3220,178520.41931584198
3221,190459.07268551376
3222,156824.18798677035
3223,266202.07883775263
3224,341468.67937994824
3225,184381.55839674288
3226,189277.26276879423
3227,143958.1425985814
3228,412062.601201111
3229,136540.5696477831
3230,175220.93023464343
3231,292863.9074909795
3232,164428.69282935688
3233,191559.2387052588
3234,180968.94347579667
3235,146304.94645320505
3236,176625.9384411663
3237,297195.03770987346
3238,420284.41644769855
3239,185574.15018963505
3240,245501.57980176382
3241,155255.5260618652
3242,207096.6183550672
3243,177151.2363472665
3244,197794.53214495775
3245,200729.5085497909
3246,208980.32903936214
3247,170396.30049936104
3248,204096.0566854532
3249,199919.75686971762
3250,256966.29548549748
3251,180459.92463354362
3252,357693.28453780495
3253,184914.99724272772
3254,244531.76532310742
3255,277783.0084923137
3256,115908.92604309497
3257,177601.96548958003
3258,310282.4652248126
3259,173175.50641481832
3260,350656.54644386953
3261,87211.67250865672
3262,404666.4530311329
3263,186419.77613801087
3264,243558.32065420554
3265,286464.98560802196
3266,407670.1728979724
3267,209841.9951655912
3268,324979.2551629391
3269,197054.337355887
3270,160826.600976146
3271,177513.5576542806
3272,286766.8592720231
3273,211597.75100332452
3274,321173.6392359921
3275,170333.04395751315
3276,229993.2434928832
3277,427445.4016037436
3278,159084.7160883463
3279,233986.9829984854
3280,195672.90456454238
3281,131302.43840665073
3282,201312.06722192504
3283,304710.1600104896
3284,139158.36199736106
3285,129514.51212026659
3286,160078.5894632336
3287,151652.22816368757
3288,210492.46977808428
3289,217572.66464728743
3290,143586.0774322381
3291,146651.16587161162
3292,161466.88434402904
3293,176779.83373631304
3294,145999.76678586114
3295,149528.45991083712
3296,275899.2699888413
3297,165140.63965509698
3298,212287.29549836327
3299,282271.12208180845
3300,174961.85032830655
3301,183362.9119602511
3302,373074.8563056755
3303,165920.908863243
3304,168957.3876968582
3305,308931.49677831127
3306,204746.29551726198
3307,198604.12697291528
3308,172308.670890375
3309,151437.68386880733
3310,143625.2722506796
3311,334200.4059734349
3312,312095.1636503524
3313,216300.1551527246
3314,288620.60451852565
3315,327483.73478817864
3316,291782.1365490863
3317,196320.06417875394
3318,116631.64916123952
3319,175405.6923630682
3320,213822.9023378907
3321,224066.41656426783
3322,163906.07522616774
3323,104685.8505293115
3324,215515.08675288723
3325,340924.34411755204
3326,264912.5221757281
3327,337356.42526314437
3328,178119.43498924558
3329,188892.50607903828
3330,203929.6942885856
3331,396385.75571723055
3332,175380.94386799954
3333,269988.844703141
3334,211277.6768317037
3335,199901.14521193577
3336,199643.05499113444
3337,127873.80256063222
3338,189476.12011939366
3339,208234.63446498595
3340,270689.77207823197
3341,212969.41134328095
3342,173980.9178136389
3343,215515.08675288723
3344,195964.43008138024
3345,155236.45753481652
3346,198979.8084698084
3347,193364.32047459617
3348,503734.3158391659
3349,275771.31687320967
3350,287718.54937529075
3351,126818.18053781496
3352,182336.60968902629
3353,326832.5969835551
3354,199767.21978264686
3355,398734.8059284641
3356,133137.46723704523
3357,212114.12641499157
3358,236838.6653832695
3359,273504.5344322802
3360,269828.9480364842
3361,175625.2683655933
3362,383442.788309976
3363,147591.99364942123
3364,149806.4344453935
3365,181567.02164868396
3366,237686.27132978063
3367,266089.36373582506
3368,266630.24088622443
3369,235827.41790973273
3370,182360.58602066242
3371,182216.66234966664
3372,360860.5112010692
3373,165421.95332090737
3374,118276.46320189332
3375,82612.27095008249
3376,178213.99119267912
3377,205653.72403284072
3378,211283.35789653668
3379,176668.38952913982
3380,200953.21817628414
3381,230214.9814393213
3382,137344.84765024387
3383,113544.9002709222
3384,159689.77772321028
3385,253072.81349884014
3386,171903.85818327585
3387,203432.78833997916
3388,203585.99260085425
3389,195143.95866242057
3390,213578.13462947428
3391,207839.01840971824
3392,278973.59404626983
3393,129089.92053075857
3394,180247.07856527378
3395,117583.64810457797
3396,158520.65406035364
3397,255739.7395091411
3398,237041.98012086353
3399,198769.28857542758
3400,433142.59666488186
3401,165004.8839152593
3402,216031.24836424363
3403,167328.85532995392
3404,178844.10559436394
3405,164441.56369408243
3406,473745.31076529046
3407,157854.36307533295
3408,205680.71611757195
3409,126446.11809221958
3410,200636.69736716387
3411,154059.1340496195
3412,177893.28579541596
3413,235377.7530061869
3414,264186.8652167204
3415,352587.46106274443
3416,205050.03908217774
3417,180134.49758713407
3418,183273.7592993434
3419,178005.75150082595
3420,109129.31210211704
3421,274583.0709805997
3422,284863.0498672193
3423,225081.65516524267
3424,206086.94722206745
3425,202412.14058687465
3426,190575.62101719732
3427,161909.00325075086
3428,230988.34986871056
3429,245274.0077912198
3430,148974.16975963197
3431,221652.8026337704
3432,182888.20600240727
3433,254100.685365905
3434,153158.15855086924
3435,182738.61122726044
3436,258877.4557006939
3437,208840.07847464216
3438,242821.78866290505
3439,209462.37893105534
3440,229682.09613376105
3441,248619.79590369665
3442,183630.42853697366
3443,155565.66112785478
3444,151874.33258370284
3445,109032.36154755291
3446,413148.5665975198
3447,172084.56302269056
3448,189497.9619835959
3449,126545.52154644724
3450,145272.1430832809
3451,283947.3333984197
3452,217724.66525601895
3453,362439.5258927637
3454,166416.02446925495
3455,208759.32275834173
3456,179642.87309049236
3457,161749.5180547202
3458,170022.46668837534
3459,104905.53610033853
3460,176096.79456543754
3461,177758.0890876747
3462,211484.34681921784
3463,233816.59749000304
3464,173747.4065941476
3465,166992.18407451248
3466,141433.324402954
3467,205310.98156142264
3468,183237.13697448888
3469,448225.87477357493
3470,176781.71821548196
3471,323660.34355177317
3472,178660.0611985648
3473,128606.2826541853
3474,335113.18903740344
3475,240867.9307682237
3476,198367.90522280883
3477,270748.63769868336
3478,251960.9269017244
3479,240593.76356271523
3480,158666.6788322778
3481,157058.53156493214
3482,178440.28065037724
3483,260070.05852481388
3484,180773.9147549465
3485,104688.42862613531
3486,209978.634131816
3487,174352.2435104515
3488,169632.12730536246
3489,205268.88580258444
3490,141367.96924065726
3491,229089.97735384986
3492,183213.8953407946
3493,204946.28359498625
3494,178652.5270943125
3495,129634.57670048824
3496,196409.3796278245
3497,184080.67674199175
3498,178594.74768607123
3499,178893.4316017022
3500,251741.10605759537
3501,138121.20610184481
3502,173242.97995677308
3503,230403.128576585
3504,166802.29079708754
3505,180773.0391343054
3506,147185.68611068005
3507,122337.79934761727
3508,238550.45917359696
3509,263776.3435250693
3510,156701.62386466935
3511,197912.93093753522
3512,181100.35421770447
3513,221028.63913568913
3514,290993.101754591
3515,178554.51104991548
3516,150083.6446890219
3517,213305.53919127551
3518,187860.5579711207
3519,183111.9700011841
3520,184257.0421298709
3521,192498.14161705965
3522,183635.5204353074
3523,211281.8186596348
3524,182672.54926282485
3525,184415.7545298709
3526,202089.80512956996
3527,165167.7522771002
3528,178528.35210549584
3529,330044.35018528823
3530,192253.29018266662
3531,205863.27121294645
3532,306484.9871557642
3533,176560.1175121631
3534,208207.55976552292
3535,191287.97412864567
3536,233014.7680092487
3537,339666.22191687144
3538,300294.1172235824
3539,269274.3619297795
3540,107903.9772522259
3541,264753.4746791243
3542,162710.72669157345
3543,405113.3639773641
3544,175585.03720596276
3545,274058.34013985784
3546,150395.92405089684
3547,258004.4583512763
3548,396544.6110876401
3549,107200.95657744611
3550,244080.4030767322
3551,190787.4849297144
3552,167275.43114887938
3553,198000.71424121942
3554,186991.55648687648
3555,167301.54370972916
3556,358668.17955855164
3557,258633.02275346732
3558,371349.194770716
3559,132422.25359173657
3560,217276.96630331496
3561,196906.74391671142
3562,209477.84765205265
3563,193060.54669449403
3564,80915.80252224769
3565,158036.69758368016
3566,197147.63749813117
3567,198673.1320185771
3568,216149.3256520586
3569,125224.20704710095
3570,170639.12816980248
3571,279443.0346970452
3572,334249.969677461
3573,204990.79659028942
3574,170491.60205010665
3575,306902.5198165233
3576,210446.57048532728
3577,165558.31841973166
3578,176825.16966944284
3579,378385.73761854565
3580,202773.8820833392
3581,181335.62220032158
3582,121455.01402428407
3583,253504.34439064164
3584,223316.3799777402
3585,235657.09418836635
3586,147707.76183964178
3587,277648.04665636324
3588,314519.1686775746
3589,157183.65221090414
3590,202375.63019417788
3591,170927.6106051185
3592,298738.2105341804
3593,187935.8916393844
3594,215405.19773353144
3595,139976.58147134047
3596,376165.6229440143
3597,276219.4847266948
3598,199794.96250979166
3599,260482.04189927375
3600,372290.38671595184
3601,196656.76940937655
3602,129228.51291394689
3603,300769.71036437055
3604,180601.8216107544
3605,149737.49116330285
3606,199513.31670163106
3607,150620.2549606444
3608,108253.78796954345
3609,174378.76343124712
3610,178089.05133126088
3611,152722.11478004814
3612,184146.00722201617
3613,184038.7108343109
3614,331316.0910837844
3615,130063.95959516599
3616,154578.14622366105
3617,227080.4652631141
3618,239652.88628178593
3619,253799.51407214868
3620,129943.8014267777
3621,211783.17750203452
3622,193724.85793436313
3623,288825.7286241367
3624,261316.43647206947
3625,188086.00720811245
3626,224196.89200019912
3627,266373.2381038841
3628,226482.671641307
3629,183387.88632768547
3630,211151.88428926567
3631,194787.86750367135
3632,265109.66087225586
3633,312416.22153068933
3634,203917.59110868603
3635,226761.44986391222
3636,228152.5629919798
3637,130797.01105675555
3638,186602.94815975754
3639,290261.1682621949
3640,190398.68287965228
3641,215673.78814958947
3642,156917.43463618102
3643,111615.25685360972
3644,263959.10207798105
3645,210248.57989059316
3646,314702.01307101164
3647,153536.6593220039
3648,248602.2510356412
3649,121835.18091615062
3650,183346.8333317684
3651,186952.16386743146
3652,165792.4464133556
3653,321850.18190937897
3654,345448.87096060184
3655,183637.08245319093
3656,210875.60109839396
3657,202717.58004183558
3658,87589.33757590145
3659,271146.7774200738
3660,341094.05105115037
3661,215870.5605831896
3662,178671.23721141322
3663,164340.2065372208
3664,310754.06152938015
3665,232305.18960648248
3666,169499.91206725745
3667,262718.8612970575
3668,207335.3086686115
3669,227701.72603140204
3670,280711.7818439278
3671,183645.257886481
3672,213063.42639257413
3673,207996.74556223088
3674,128462.97045362566
3675,241852.21743090052
3676,158390.11854336192
3677,171561.6223894858
3678,340416.5466100133
3679,181882.195082378
3680,127845.3726028628
3681,146612.6706128468
3682,207883.9649774379
3683,220557.8441986582
3684,201801.96304388822
3685,336936.84344323963
3686,172719.63721082968
3687,194813.46151871726
3688,291943.1711924365
3689,180174.4974398805
3690,170724.39256440487
3691,178239.76809742197
3692,159913.46522392362
3693,302798.89579872694
3694,472328.80734833726
3695,127896.2719997269
3696,193966.01530114887
3697,199549.78077104595
3698,356543.377867578
3699,247395.8380547833
3700,411695.93932084594
3701,284635.2598105111
3702,202871.78554547718
3703,358119.2578060472
3704,309408.38651018374
3705,379256.15014135704
3706,127710.91156895882
3707,164336.49311568026
3708,155619.30179202912
3709,152851.9203798859
3710,344180.72804301005
3711,222321.5893180517
3712,182534.33913081163
3713,222193.4159127445
3714,185788.59549804256
3715,175651.5064194616
3716,127939.650089932
3717,188100.8555798531
3718,138582.79921099378
3719,367614.2399593718
3720,202613.7630426957
3721,213469.58680208007
3722,328632.035045389
3723,301141.96227847575
3724,124125.61833487365
3725,211925.24774823734
3726,128744.61364999853
3727,198762.5784430241
3728,180874.69934267824
3729,159436.0235528861
3730,446127.1378393037
3731,167411.21341761466
3732,185798.58006062655
3733,268112.2264691429
3734,145119.57199895778
3735,178397.34899484186
3736,214611.80155271338
3737,100866.587188787
3738,127736.57519315716
3739,157310.21826303337
3740,368843.9800669335
3741,172406.5143668856
3742,246592.4030912904
3743,155852.7783246231
3744,167304.18284753253
3745,313688.26439857815
3746,203571.03915337406
3747,102270.25881012347
3748,323827.6203909877
3749,135277.34660410226
3750,198204.70712210643
3751,88915.19996407829
3752,296027.4681731194
3753,151629.8239980673
3754,155036.86831003608
3755,144423.3904511437
3756,206263.43357010296
3757,149323.29729771425
3758,179202.41059643088
3759,193611.62768292724
3760,181164.92483906948
3761,202416.18255658945
3762,181414.08411950263
3763,371919.22952390945
3764,202171.8454237857
3765,167128.35919187052
3766,255401.42857079708
3767,177252.20529258365
3768,183042.00387508032
3769,168181.7080852842
3770,298877.6949180847
3771,168431.85456550377
3772,181111.11943458108
3773,163814.92234825608
3774,256894.40229224213
3775,295501.7635864662
3776,241402.2669068993
3777,331772.89612784184
3778,219257.33829070977
3779,141827.5248792674
3780,195966.75705720455
3781,165674.01003070522
3782,160774.56121288528
3783,296811.73750906007
3784,165601.64537344675
3785,408726.84346957685
3786,165093.3508551066
3787,196422.61776732554
3788,126618.98776173437
3789,196367.87753507702
3790,128248.52656227787
3791,211272.43585211213
3792,381948.74297711044
3793,251612.10468668165
3794,152531.2426075789
3795,334719.32208664366
3796,183371.98801077332
3797,241811.2001648009
3798,192655.10909105587
3799,211799.79792388593
3800,318883.9855585609
3801,175261.51036829167
3802,236975.49948867137
3803,183664.2804733547
3804,192423.70846152306
3805,165022.43336555216
3806,198433.99604950476
3807,315638.2252345304
3808,345719.91245645686
3809,347365.14579257515
3810,125690.9888069951
3811,241903.83160616134
3812,154711.21976654237
3813,364854.3805588685
3814,180828.3098290379
3815,184088.8112303037
3816,224998.17970469574
3817,242538.639272862
3818,204468.66775234253
3819,174409.20944893648
3820,214238.54836545943
3821,243381.479738063
3822,304098.3272832538
3823,201510.38272322572
3824,401214.82104024023
3825,161647.047020108
3826,194557.53785199323
3827,144699.3235710811
3828,126040.2471445955
3829,141305.408108596
3830,207772.38821790053
3831,184271.89444179254
3832,329183.59429910354
3833,195279.06303495626
3834,260573.6466058288
3835,176530.32333043567
3836,184634.07840600776
3837,316118.52494660305
3838,191194.10260742134
3839,142086.75016212036
3840,144774.22189777208
3841,183862.517950765
3842,189309.20552276177
3843,183771.75352875728
3844,190894.20520856066
3845,175259.044669542
3846,227994.67233668486
3847,164586.30637956414
3848,163510.32568686645
3849,152819.3843610214
3850,212154.83489825012
3851,216589.85733426132
3852,168535.70844065063
3853,215279.25377321546
3854,187222.85071961177
3855,216643.55480099717
3856,126291.40909649355
3857,167597.00844478552
3858,321182.0576827054
3859,312124.6273311603
3860,178029.71309579303
3861,192134.75449861912
3862,385237.2367459367
3863,247351.986672913
3864,192308.42715084233
3865,176559.28310506017
3866,389690.57836733665
3867,174176.90929182954
3868,177590.5037820138
3869,196061.5985779839
3870,147005.04307570253
3871,195968.443354798
3872,382737.7419930945
3873,294337.60549929854
3874,192076.02416936148
3875,288522.36055023124
3876,160817.29792403005
3877,163700.8291166848
3878,137649.0533130256
3879,186291.69076116214
3880,161062.63837253005
3881,174081.1239195425
3882,147473.96953839253
3883,137765.2449765683
3884,303355.9619424329
3885,174929.3084077319
3886,248719.99751203362
3887,261486.30348610302
3888,237874.78209477506
3889,132365.8631242
3890,130041.3474212488
3891,170177.86631455427
3892,234345.69540444075
3893,395089.193930334
3894,178821.2713294925
3895,208634.76060373563
3896,300374.1070805525
3897,156968.92531609963
3898,237190.15683834898
3899,113426.48805774369
3900,125362.50545703596
3901,183437.44528747408
3902,234428.30051827375
3903,248184.8516113863
3904,242765.12484694767
3905,73616.62531081334
3906,182187.62170992154
3907,180241.00960380753
3908,341366.99095225194
3909,181925.55402006287
3910,185928.7560671815
3911,263114.2516571216
3912,172530.0506028223
3913,178128.96826881293
3914,196494.22546006422
3915,178493.44506129998
3916,228399.66674593458
3917,347085.59724715655
3918,169739.56943729
